timestamp,dataset_group,dataset,n_file,n_corrupt,error_ratio,seed,pos_accept_rate,vel_accept_rate,pos_mahal_mean,pos_mahal_std,vel_mahal_mean,vel_mahal_std,pos_mahal_under_thresh,vel_mahal_under_thresh,mean_innov_pos,std_innov_pos,mean_innov_vel,std_innov_vel,mean_traceP,std_traceP
2025-11-15 13:31:35,residential,oxts705,5,2,0.7,257,0.4178470254957507,0.9943342776203966,6.42197899661017,4.614978872160933,1.9258419472934474,2.4718957861829494,1.0,1.0,2.205635233210413,0.9389824315121217,0.190085779505423,0.12059117042062412,1.1712272866018412,12.398960902698077
2025-11-15 13:32:36,residential,oxts705,5,2,0.8,257,0.3597733711048159,0.990084985835694,6.501076259842519,4.516671200704517,2.3511310658082976,2.7656445327842665,1.0,1.0,2.2172780890560504,0.8839064298090249,0.214413432101056,0.1256749281385495,1.2135615562158641,12.398816170153687
2025-11-15 13:33:39,residential,oxts705,5,2,0.9,257,0.019830028328611898,0.9801699716713881,7.14570042857143,4.84489792668833,2.4597453410404624,2.9432879450338625,1.0,1.0,1.8922387973817456,0.8818757660411645,0.21300192994332495,0.12952789012606772,3.2882438487009913,12.384367809348067
2025-11-15 13:34:41,residential,oxts705,5,2,1.0,257,0.22946175637393768,0.9787535410764873,7.784861154320988,4.4028460277235055,2.469099450072359,2.754245605913652,1.0,1.0,2.4387382296598257,0.847418314676196,0.21891036295065847,0.12698364111085944,1.467830552381303,12.40696855986349
2025-11-15 13:35:45,residential,oxts705,5,2,1.1,257,0.043909348441926344,0.9093484419263456,8.979773,4.636752662766273,2.3568148566978193,2.6694080760029943,1.0,1.0,2.2853391027557093,0.8600286600267018,0.21031646865647247,0.12127511219479416,2.8590663395222378,12.522745243075127
2025-11-15 13:36:48,residential,oxts705,5,2,1.2,257,0.2237960339943343,0.9787535410764873,7.964727797468355,4.484278583106609,2.5021173068017366,2.7910213781555533,1.0,1.0,2.464338802440301,0.8572752703258565,0.2208877780989833,0.1265444820799927,1.4833561640045323,12.407554890928516
2025-11-15 13:37:50,residential,oxts705,5,2,1.3,257,0.21246458923512748,0.9787535410764873,7.226097706666666,4.350980993950504,2.495878984081042,2.7893236858465436,1.0,1.0,2.318794744712105,0.866486144718755,0.21933262606595227,0.12639457063732726,1.5484317685308784,12.406748580449621
2025-11-15 13:38:50,residential,oxts705,5,2,1.4,257,0.22662889518413598,0.9787535410764873,7.91634990625,4.4438589490872165,2.4633072995658467,2.770045892540505,1.0,1.0,2.454406154969374,0.8652262711982104,0.21870324814857175,0.12641100197187818,1.4778670937800287,12.407763456538442
2025-11-15 13:39:51,residential,oxts705,5,2,1.5,257,0.23654390934844194,0.9787535410764873,7.6745277005988015,4.5926394972331686,2.46899790593343,2.769447601193589,1.0,1.0,2.414882397212073,0.8873364176533922,0.2186602418282675,0.12678245946988664,1.470680106087252,12.408262242914194
2025-11-15 13:40:51,residential,oxts705,5,2,1.6,257,0.21388101983002833,0.9787535410764873,7.41353074834437,4.483562264643113,2.456049562952243,2.74298325380905,1.0,1.0,2.3628563238688125,0.8705793573502102,0.21768530446624276,0.12549779508381503,1.5579712801413597,12.40662831999243
2025-11-15 13:41:53,residential,oxts705,5,2,1.7,257,0.23229461756373937,0.9801699716713881,7.9153783414634145,4.519259735767315,2.4559365997109825,2.773498059187199,1.0,1.0,2.457771667030949,0.8611237052788894,0.218368318301525,0.12667406481463334,1.4668568950978753,12.407253177512498
2025-11-15 13:42:57,residential,oxts705,5,2,1.8,257,0.22662889518413598,0.9801699716713881,7.805299906250001,4.410657183822014,2.5088791589595374,2.8341134589814208,1.0,1.0,2.436823622324209,0.8656993683252405,0.22061548747320536,0.12764177336007798,1.4792265711358357,12.40778636273438
2025-11-15 13:44:00,residential,oxts705,5,2,1.9,257,0.23371104815864022,0.9787535410764873,7.521122666666667,4.2884708788464305,2.4649608191027497,2.763478008254327,1.0,1.0,2.399266643990698,0.8384167693805469,0.2187998411417449,0.12524499291175897,1.460884599639943,12.408536279729471
2025-11-15 13:45:03,residential,oxts705,5,2,2.0,257,0.22804532577903683,0.9773371104815864,7.937083434782609,4.550804511729279,2.485208256521739,2.7564159485016697,1.0,1.0,2.4544481111841723,0.8735179072878689,0.21993985285733014,0.12622176834760193,1.4744929713107648,12.40765024685125
